Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Payment_Method,Customer_ID,Revenue
11636,2022-07-18 16:27:17.072845474,USB Cable,Accessories,West,5,8938,UPI,3638,44690
11637,2022-07-18 19:22:16.422737122,Smartphone,Accessories,North,1,45602,Card,4086,45602
11638,2022-07-18 22:17:15.772628770,USB Cable,Electronics,South,5,43890,Cash,2455,219450
11639,2022-07-19 01:12:15.122520418,Tablet,Accessories,South,2,38076,UPI,3946,76152
11640,2022-07-19 04:07:14.472412068,USB Cable,Accessories,West,1,49446,UPI,4471,49446
11641,2022-07-19 07:02:13.822303716,Mouse,Electronics,South,3,13825,Card,1206,41475
11642,2022-07-19 09:57:13.172195364,Charger,Mobiles,West,3,9437,Cash,2624,28311
11643,2022-07-19 12:52:12.522087014,Charger,Electronics,South,5,10801,Card,4680,54005
11644,2022-07-19 15:47:11.871978662,Mouse,Accessories,North,5,29911,UPI,3957,149555
11645,2022-07-19 18:42:11.221870310,Monitor,Electronics,South,1,43143,Card,4287,43143
11646,2022-07-19 21:37:10.571761960,Tablet,Electronics,North,1,39078,Card,2525,39078
11647,2022-07-20 00:32:09.921653608,Monitor,Accessories,East,5,29416,UPI,2482,147080
11648,2022-07-20 03:27:09.271545256,Monitor,Accessories,South,2,11644,UPI,1258,23288
11649,2022-07-20 06:22:08.621436906,Smartphone,Electronics,South,3,21614,Cash,2352,64842
11650,2022-07-20 09:17:07.971328554,Camera,Accessories,South,1,16427,Cash,1453,16427
11651,2022-07-20 12:12:07.321220202,Smartphone,Accessories,North,2,46909,UPI,1798,93818
11652,2022-07-20 15:07:06.671111850,Camera,Accessories,South,5,16805,UPI,1374,84025
11653,2022-07-20 18:02:06.021003500,Keyboard,Accessories,South,4,10579,NetBanking,3511,42316
11654,2022-07-20 20:57:05.370895148,USB Cable,Accessories,West,1,11423,NetBanking,1074,11423
11655,2022-07-20 23:52:04.720786796,Camera,Accessories,East,4,13037,Cash,1241,52148
11656,2022-07-21 02:47:04.070678446,Mouse,Mobiles,North,2,23189,Card,2040,46378
11657,2022-07-21 05:42:03.420570094,Smartphone,Electronics,West,3,1802,UPI,2712,5406
11658,2022-07-21 08:37:02.770461742,Tablet,Accessories,North,2,10504,UPI,4330,21008
11659,2022-07-21 11:32:02.120353392,USB Cable,Electronics,West,3,33698,Card,1122,101094
11660,2022-07-21 14:27:01.470245040,Keyboard,Mobiles,East,2,8480,Cash,3002,16960
11661,2022-07-21 17:22:00.820136688,Camera,Accessories,West,1,22090,NetBanking,4382,22090
11662,2022-07-21 20:17:00.170028336,Keyboard,Electronics,North,1,32959,Cash,3158,32959
11663,2022-07-21 23:11:59.519919986,Tablet,Accessories,South,4,3977,Card,4327,15908
11664,2022-07-22 02:06:58.869811634,Monitor,Accessories,South,2,42971,UPI,3281,85942
11665,2022-07-22 05:01:58.219703282,Charger,Accessories,East,2,18820,NetBanking,4015,37640
11666,2022-07-22 07:56:57.569594932,Tablet,Accessories,North,4,7776,Card,1496,31104
11667,2022-07-22 10:51:56.919486580,Headphones,Accessories,North,5,31918,UPI,4939,159590
11668,2022-07-22 13:46:56.269378228,Tablet,Accessories,North,2,34448,Cash,4111,68896
11669,2022-07-22 16:41:55.619269878,Keyboard,Accessories,East,2,48655,NetBanking,2145,97310
11670,2022-07-22 19:36:54.969161526,Mouse,Mobiles,South,2,42468,UPI,2473,84936
11671,2022-07-22 22:31:54.319053174,Smartphone,Mobiles,West,5,48280,UPI,1726,241400
11672,2022-07-23 01:26:53.668944824,Mouse,Accessories,East,1,24230,UPI,2831,24230
11673,2022-07-23 04:21:53.018836472,Keyboard,Accessories,West,4,33341,UPI,2821,133364
11674,2022-07-23 07:16:52.368728120,Smartphone,Mobiles,South,5,44492,UPI,2816,222460
11675,2022-07-23 10:11:51.718619768,Headphones,Mobiles,East,3,49521,Cash,4590,148563
11676,2022-07-23 13:06:51.068511418,Charger,Mobiles,South,3,26720,Card,1091,80160
11677,2022-07-23 16:01:50.418403066,USB Cable,Accessories,West,5,17177,NetBanking,4432,85885
11678,2022-07-23 18:56:49.768294714,Keyboard,Electronics,North,5,12763,Cash,2969,63815
11679,2022-07-23 21:51:49.118186364,Camera,Electronics,North,1,17899,NetBanking,4194,17899
11680,2022-07-24 00:46:48.468078012,Keyboard,Electronics,West,3,47385,UPI,3384,142155
11681,2022-07-24 03:41:47.817969660,Keyboard,Electronics,North,4,17719,Card,4679,70876
11682,2022-07-24 06:36:47.167861310,Smartphone,Accessories,West,2,4067,UPI,1512,8134
11683,2022-07-24 09:31:46.517752958,Laptop,Electronics,East,2,27588,Cash,1602,55176
11684,2022-07-24 12:26:45.867644606,Tablet,Mobiles,East,1,13311,Cash,1427,13311
11685,2022-07-24 15:21:45.217536254,Laptop,Mobiles,East,1,21269,NetBanking,3019,21269
11686,2022-07-24 18:16:44.567427904,Headphones,Electronics,North,3,30473,UPI,2456,91419
11687,2022-07-24 21:11:43.917319552,Camera,Mobiles,South,4,32769,UPI,1006,131076
11688,2022-07-25 00:06:43.267211200,Charger,Accessories,North,4,6734,Card,3167,26936
11689,2022-07-25 03:01:42.617102850,Monitor,Electronics,North,5,940,Card,3434,4700
11690,2022-07-25 05:56:41.966994498,Headphones,Electronics,South,1,34329,UPI,2373,34329
11691,2022-07-25 08:51:41.316886146,Monitor,Accessories,South,2,21418,NetBanking,1640,42836
11692,2022-07-25 11:46:40.666777796,Monitor,Mobiles,South,2,15505,Card,4762,31010
11693,2022-07-25 14:41:40.016669444,Charger,Accessories,South,3,47871,UPI,2121,143613
11694,2022-07-25 17:36:39.366561092,Mouse,Accessories,North,2,36340,UPI,2066,72680
11695,2022-07-25 20:31:38.716452740,Laptop,Mobiles,West,4,15947,UPI,3230,63788
11696,2022-07-25 23:26:38.066344390,Keyboard,Accessories,East,4,23647,Cash,3744,94588
11697,2022-07-26 02:21:37.416236038,USB Cable,Mobiles,West,1,6675,NetBanking,1564,6675
11698,2022-07-26 05:16:36.766127686,Monitor,Mobiles,North,3,30223,UPI,4811,90669
11699,2022-07-26 08:11:36.116019336,Camera,Accessories,South,2,4943,UPI,2696,9886
11700,2022-07-26 11:06:35.465910984,Headphones,Mobiles,East,1,27551,UPI,4306,27551
11701,2022-07-26 14:01:34.815802632,Mouse,Accessories,East,5,7839,Card,1445,39195
11702,2022-07-26 16:56:34.165694282,Monitor,Mobiles,West,5,14952,UPI,4941,74760
11703,2022-07-26 19:51:33.515585930,Mouse,Electronics,North,2,49192,Cash,2930,98384
11704,2022-07-26 22:46:32.865477578,Mouse,Mobiles,North,2,9257,Cash,1199,18514
11705,2022-07-27 01:41:32.215369228,Monitor,Mobiles,North,2,22506,NetBanking,3995,45012
11706,2022-07-27 04:36:31.565260876,Smartphone,Accessories,East,4,47384,UPI,1512,189536
11707,2022-07-27 07:31:30.915152524,Tablet,Mobiles,West,2,45300,UPI,4597,90600
11708,2022-07-27 10:26:30.265044172,Camera,Electronics,East,5,7532,UPI,1989,37660
11709,2022-07-27 13:21:29.614935822,Keyboard,Electronics,East,2,18937,Cash,3260,37874
11710,2022-07-27 16:16:28.964827470,Keyboard,Mobiles,South,3,15248,Card,2401,45744
11711,2022-07-27 19:11:28.314719118,Camera,Mobiles,West,5,11294,Card,2812,56470
11712,2022-07-27 22:06:27.664610768,Smartphone,Electronics,South,3,32691,UPI,1545,98073
11713,2022-07-28 01:01:27.014502416,Keyboard,Accessories,North,5,14919,Card,3533,74595
11714,2022-07-28 03:56:26.364394064,Mouse,Electronics,East,1,6725,NetBanking,3009,6725
11715,2022-07-28 06:51:25.714285714,Charger,Electronics,West,5,7504,Cash,4432,37520
11716,2022-07-28 09:46:25.064177362,Headphones,Mobiles,North,5,14774,UPI,2805,73870
11717,2022-07-28 12:41:24.414069012,Laptop,Mobiles,West,3,10607,Card,3215,31821
11718,2022-07-28 15:36:23.763960660,Keyboard,Electronics,East,3,20487,UPI,1889,61461
11719,2022-07-28 18:31:23.113852308,Camera,Accessories,West,5,18797,UPI,1930,93985
11720,2022-07-28 21:26:22.463743956,Charger,Electronics,North,5,37491,Cash,4753,187455
11721,2022-07-29 00:21:21.813635604,Monitor,Electronics,South,4,19647,Cash,4665,78588
11722,2022-07-29 03:16:21.163527252,Tablet,Accessories,East,1,23670,Card,4475,23670
11723,2022-07-29 06:11:20.513418900,Camera,Electronics,South,1,39883,Cash,1827,39883
11724,2022-07-29 09:06:19.863310552,Mouse,Electronics,East,2,28137,NetBanking,3184,56274
11725,2022-07-29 12:01:19.213202200,Tablet,Mobiles,North,5,30183,UPI,4304,150915
11726,2022-07-29 14:56:18.563093848,Headphones,Accessories,East,5,48129,Cash,3162,240645
11727,2022-07-29 17:51:17.912985496,Headphones,Mobiles,South,5,40650,Card,2275,203250
11728,2022-07-29 20:46:17.262877144,Smartphone,Mobiles,East,5,38082,Card,2516,190410
11729,2022-07-29 23:41:16.612768792,USB Cable,Accessories,North,1,39806,Card,2312,39806
11730,2022-07-30 02:36:15.962660444,Smartphone,Accessories,East,3,3088,NetBanking,2072,9264
11731,2022-07-30 05:31:15.312552092,Charger,Electronics,South,4,5256,Cash,4523,21024
11732,2022-07-30 08:26:14.662443740,Tablet,Mobiles,North,3,38380,Cash,1515,115140
11733,2022-07-30 11:21:14.012335388,USB Cable,Accessories,South,3,9888,NetBanking,2914,29664
11734,2022-07-30 14:16:13.362227036,Monitor,Mobiles,East,1,14285,Cash,1687,14285
11735,2022-07-30 17:11:12.712118684,Mouse,Mobiles,West,4,18834,Cash,2019,75336
11736,2022-07-30 20:06:12.062010332,Tablet,Accessories,South,5,10071,Cash,2295,50355
11737,2022-07-30 23:01:11.411901984,Smartphone,Electronics,East,1,43508,NetBanking,4502,43508
11738,2022-07-31 01:56:10.761793632,Laptop,Mobiles,West,1,6587,NetBanking,2049,6587
11739,2022-07-31 04:51:10.111685280,USB Cable,Accessories,West,4,21097,Card,2093,84388
11740,2022-07-31 07:46:09.461576928,USB Cable,Electronics,North,2,46556,NetBanking,3340,93112
11741,2022-07-31 10:41:08.811468576,Mouse,Mobiles,West,1,12552,NetBanking,4477,12552
11742,2022-07-31 13:36:08.161360224,Keyboard,Accessories,South,3,15472,Card,2257,46416
11743,2022-07-31 16:31:07.511251876,Headphones,Mobiles,South,3,44867,NetBanking,3278,134601
11744,2022-07-31 19:26:06.861143524,Headphones,Accessories,West,5,13534,Cash,4334,67670
11745,2022-07-31 22:21:06.211035172,Laptop,Accessories,East,1,12516,UPI,3985,12516
11746,2022-08-01 01:16:05.560926820,Charger,Mobiles,South,5,19348,Card,4869,96740
11747,2022-08-01 04:11:04.910818468,Charger,Mobiles,South,1,46813,UPI,2609,46813
11748,2022-08-01 07:06:04.260710116,Monitor,Accessories,North,4,28294,UPI,2144,113176
11749,2022-08-01 10:01:03.610601764,Tablet,Electronics,East,1,33885,Card,4534,33885
11750,2022-08-01 12:56:02.960493416,Camera,Mobiles,West,2,37558,UPI,1517,75116
11751,2022-08-01 15:51:02.310385064,Keyboard,Accessories,East,3,8473,UPI,4095,25419
11752,2022-08-01 18:46:01.660276712,Smartphone,Accessories,North,4,30383,Card,1705,121532
11753,2022-08-01 21:41:01.010168360,Camera,Electronics,North,3,29515,Card,4751,88545
11754,2022-08-02 00:36:00.360060008,Camera,Electronics,East,5,26514,Cash,3424,132570
11755,2022-08-02 03:30:59.709951656,USB Cable,Electronics,North,4,14478,Card,4571,57912
11756,2022-08-02 06:25:59.059843308,Laptop,Mobiles,North,2,18436,NetBanking,2934,36872
11757,2022-08-02 09:20:58.409734956,Headphones,Accessories,North,3,4800,UPI,3484,14400
11758,2022-08-02 12:15:57.759626604,Monitor,Accessories,East,1,14001,Card,3900,14001
11759,2022-08-02 15:10:57.109518252,Charger,Accessories,North,1,24938,Cash,2745,24938
11760,2022-08-02 18:05:56.459409900,Laptop,Electronics,West,1,22697,Card,2668,22697
11761,2022-08-02 21:00:55.809301548,USB Cable,Accessories,West,4,33528,UPI,4928,134112
11762,2022-08-02 23:55:55.159193196,Smartphone,Mobiles,South,2,40249,Card,4875,80498
11763,2022-08-03 02:50:54.509084848,Monitor,Electronics,West,2,35787,UPI,1969,71574
11764,2022-08-03 05:45:53.858976496,USB Cable,Electronics,South,2,29593,Card,3546,59186
11765,2022-08-03 08:40:53.208868144,Headphones,Electronics,East,3,31952,Cash,2197,95856
11766,2022-08-03 11:35:52.558759792,Headphones,Electronics,North,4,11032,NetBanking,2686,44128
11767,2022-08-03 14:30:51.908651440,Headphones,Mobiles,West,1,23109,Cash,3647,23109
11768,2022-08-03 17:25:51.258543088,Laptop,Accessories,South,3,33683,Card,4884,101049
11769,2022-08-03 20:20:50.608434736,Laptop,Mobiles,East,2,47378,UPI,2532,94756
11770,2022-08-03 23:15:49.958326388,Charger,Accessories,South,1,28094,Cash,1777,28094
11771,2022-08-04 02:10:49.308218036,Charger,Mobiles,North,4,29965,NetBanking,2333,119860
11772,2022-08-04 05:05:48.658109684,Smartphone,Electronics,West,5,12389,NetBanking,3117,61945
11773,2022-08-04 08:00:48.008001332,Monitor,Electronics,East,2,28393,UPI,3252,56786
11774,2022-08-04 10:55:47.357892980,Mouse,Mobiles,South,2,4834,Card,3388,9668
11775,2022-08-04 13:50:46.707784628,Mouse,Mobiles,East,2,20113,Cash,4103,40226
11776,2022-08-04 16:45:46.057676280,USB Cable,Accessories,South,2,35621,Cash,4114,71242
11777,2022-08-04 19:40:45.407567928,Headphones,Mobiles,South,1,6605,UPI,1117,6605
11778,2022-08-04 22:35:44.757459576,Monitor,Mobiles,North,4,44427,Cash,3936,177708
11779,2022-08-05 01:30:44.107351224,Camera,Accessories,North,3,47773,UPI,1014,143319
11780,2022-08-05 04:25:43.457242872,Laptop,Accessories,South,1,4785,UPI,2345,4785
11781,2022-08-05 07:20:42.807134520,Tablet,Accessories,West,4,49453,Card,3041,197812
11782,2022-08-05 10:15:42.157026168,Keyboard,Mobiles,East,3,18509,UPI,3042,55527
11783,2022-08-05 13:10:41.506917820,Smartphone,Accessories,East,2,19617,Cash,1910,39234
11784,2022-08-05 16:05:40.856809468,Headphones,Electronics,North,4,44633,UPI,3674,178532
11785,2022-08-05 19:00:40.206701116,Headphones,Electronics,West,2,30575,Cash,4408,61150
11786,2022-08-05 21:55:39.556592764,Headphones,Electronics,South,4,37089,UPI,2555,148356
11787,2022-08-06 00:50:38.906484412,Laptop,Mobiles,North,5,15427,Card,1689,77135
11788,2022-08-06 03:45:38.256376060,Laptop,Electronics,South,2,3771,Card,1773,7542
11789,2022-08-06 06:40:37.606267712,Keyboard,Mobiles,South,2,5041,UPI,2614,10082
11790,2022-08-06 09:35:36.956159360,Camera,Mobiles,North,2,26472,UPI,4452,52944
11791,2022-08-06 12:30:36.306051008,Monitor,Electronics,West,1,12566,UPI,2534,12566
11792,2022-08-06 15:25:35.655942656,Headphones,Accessories,East,3,18386,Card,3960,55158
11793,2022-08-06 18:20:35.005834304,Mouse,Mobiles,North,2,45059,NetBanking,1119,90118
11794,2022-08-06 21:15:34.355725952,Charger,Electronics,West,2,4688,UPI,3073,9376
11795,2022-08-07 00:10:33.705617600,Mouse,Mobiles,South,1,28180,NetBanking,4605,28180
11796,2022-08-07 03:05:33.055509252,USB Cable,Accessories,North,1,24644,UPI,2736,24644
11797,2022-08-07 06:00:32.405400900,Mouse,Accessories,East,5,10911,Cash,1063,54555
11798,2022-08-07 08:55:31.755292548,USB Cable,Electronics,East,4,18833,Card,1459,75332
11799,2022-08-07 11:50:31.105184196,Tablet,Mobiles,South,2,40796,NetBanking,2749,81592
11800,2022-08-07 14:45:30.455075844,Charger,Mobiles,North,4,48193,NetBanking,3361,192772
11801,2022-08-07 17:40:29.804967492,Mouse,Mobiles,East,1,39988,Card,3852,39988
11802,2022-08-07 20:35:29.154859140,Tablet,Mobiles,North,1,47142,NetBanking,2613,47142
11803,2022-08-07 23:30:28.504750792,Smartphone,Electronics,East,5,30159,UPI,4287,150795
11804,2022-08-08 02:25:27.854642440,Monitor,Accessories,South,3,37587,NetBanking,4527,112761
11805,2022-08-08 05:20:27.204534088,Tablet,Electronics,South,1,40949,UPI,4033,40949
11806,2022-08-08 08:15:26.554425736,Monitor,Mobiles,North,2,14650,NetBanking,3783,29300
11807,2022-08-08 11:10:25.904317384,Mouse,Mobiles,West,5,49222,Cash,3936,246110
11808,2022-08-08 14:05:25.254209032,Camera,Accessories,West,3,10964,NetBanking,2563,32892
11809,2022-08-08 17:00:24.604100684,Tablet,Mobiles,South,5,25494,NetBanking,1981,127470
11810,2022-08-08 19:55:23.953992332,Charger,Electronics,East,1,19161,UPI,4888,19161
11811,2022-08-08 22:50:23.303883980,Mouse,Electronics,West,3,49799,Card,4784,149397
11812,2022-08-09 01:45:22.653775628,Headphones,Accessories,South,4,12724,Cash,3626,50896
11813,2022-08-09 04:40:22.003667276,Laptop,Electronics,East,3,25034,Card,4544,75102
11814,2022-08-09 07:35:21.353558924,Tablet,Electronics,East,2,3461,UPI,4430,6922
11815,2022-08-09 10:30:20.703450572,Charger,Electronics,West,4,13807,Cash,2149,55228
11816,2022-08-09 13:25:20.053342224,Smartphone,Electronics,South,4,2024,NetBanking,1971,8096
11817,2022-08-09 16:20:19.403233872,Headphones,Mobiles,East,2,29587,Card,3908,59174
11818,2022-08-09 19:15:18.753125520,Smartphone,Electronics,East,4,12747,Card,1706,50988
11819,2022-08-09 22:10:18.103017168,Mouse,Accessories,North,1,31834,Card,2709,31834
11820,2022-08-10 01:05:17.452908816,Laptop,Accessories,North,3,29118,NetBanking,4158,87354
11821,2022-08-10 04:00:16.802800464,Tablet,Electronics,West,3,21727,UPI,2366,65181
11822,2022-08-10 06:55:16.152692116,Tablet,Accessories,North,2,21131,NetBanking,2846,42262
11823,2022-08-10 09:50:15.502583764,Camera,Electronics,South,1,39549,NetBanking,1394,39549
11824,2022-08-10 12:45:14.852475412,Camera,Accessories,West,4,2801,UPI,1483,11204
11825,2022-08-10 15:40:14.202367060,Mouse,Accessories,West,3,47043,UPI,1665,141129
11826,2022-08-10 18:35:13.552258708,Mouse,Electronics,North,3,42990,NetBanking,1455,128970
11827,2022-08-10 21:30:12.902150356,Laptop,Electronics,East,3,49673,UPI,4547,149019
11828,2022-08-11 00:25:12.252042004,Camera,Mobiles,South,3,16819,Card,1209,50457
11829,2022-08-11 03:20:11.601933656,Charger,Electronics,South,5,9818,Cash,1524,49090
11830,2022-08-11 06:15:10.951825304,Charger,Electronics,South,2,156,UPI,1675,312
11831,2022-08-11 09:10:10.301716952,Laptop,Mobiles,West,4,46841,Cash,2001,187364
11832,2022-08-11 12:05:09.651608600,Charger,Electronics,South,4,15452,Card,4838,61808
11833,2022-08-11 15:00:09.001500248,USB Cable,Electronics,East,2,47920,UPI,1895,95840
11834,2022-08-11 17:55:08.351391896,Monitor,Mobiles,East,1,3247,NetBanking,2003,3247
11835,2022-08-11 20:50:07.701283548,Laptop,Electronics,North,2,3637,NetBanking,2599,7274
11836,2022-08-11 23:45:07.051175196,Laptop,Electronics,South,3,22912,Card,3354,68736
11837,2022-08-12 02:40:06.401066844,Keyboard,Mobiles,West,3,821,UPI,4147,2463
11838,2022-08-12 05:35:05.750958492,Headphones,Mobiles,North,2,45137,NetBanking,4093,90274
11839,2022-08-12 08:30:05.100850140,Headphones,Accessories,East,2,16869,UPI,1059,33738
11840,2022-08-12 11:25:04.450741788,USB Cable,Electronics,South,4,40294,Cash,1385,161176
11841,2022-08-12 14:20:03.800633436,Camera,Accessories,East,4,46656,NetBanking,3103,186624
11842,2022-08-12 17:15:03.150525088,Mouse,Accessories,North,5,46875,Card,3215,234375
11843,2022-08-12 20:10:02.500416736,Mouse,Mobiles,East,5,43947,NetBanking,2435,219735
11844,2022-08-12 23:05:01.850308384,Smartphone,Electronics,South,3,14446,Card,3764,43338
11845,2022-08-13 02:00:01.200200032,USB Cable,Electronics,South,5,39983,Card,3912,199915
11846,2022-08-13 04:55:00.550091680,Laptop,Mobiles,North,5,11011,Cash,2794,55055
11847,2022-08-13 07:49:59.899983328,USB Cable,Accessories,South,1,359,Cash,4262,359
11848,2022-08-13 10:44:59.249874976,USB Cable,Mobiles,East,2,20972,Card,3529,41944
11849,2022-08-13 13:39:58.599766628,USB Cable,Electronics,East,4,8891,NetBanking,2942,35564
11850,2022-08-13 16:34:57.949658276,Headphones,Mobiles,West,5,7636,Card,2590,38180
11851,2022-08-13 19:29:57.299549924,USB Cable,Electronics,West,4,20532,UPI,4487,82128
11852,2022-08-13 22:24:56.649441572,Monitor,Accessories,West,5,32850,UPI,3387,164250
11853,2022-08-14 01:19:55.999333220,Mouse,Electronics,East,5,41815,NetBanking,1795,209075
11854,2022-08-14 04:14:55.349224868,Smartphone,Accessories,East,3,44637,NetBanking,1891,133911
11855,2022-08-14 07:09:54.699116520,Monitor,Accessories,North,1,19641,Cash,3823,19641
11856,2022-08-14 10:04:54.049008168,Smartphone,Electronics,West,2,43818,UPI,2282,87636
11857,2022-08-14 12:59:53.398899816,Keyboard,Electronics,East,2,16960,Card,4421,33920
11858,2022-08-14 15:54:52.748791464,Smartphone,Accessories,North,3,5383,Card,1600,16149
11859,2022-08-14 18:49:52.098683112,Mouse,Mobiles,East,3,30843,UPI,3484,92529
11860,2022-08-14 21:44:51.448574760,Mouse,Electronics,North,2,42659,UPI,2245,85318
11861,2022-08-15 00:39:50.798466408,USB Cable,Accessories,West,2,35227,Cash,2436,70454
11862,2022-08-15 03:34:50.148358060,Tablet,Accessories,West,1,7505,UPI,2373,7505
11863,2022-08-15 06:29:49.498249708,Keyboard,Mobiles,West,5,31281,Cash,4553,156405
11864,2022-08-15 09:24:48.848141356,Laptop,Electronics,East,1,32305,NetBanking,4672,32305
11865,2022-08-15 12:19:48.198033004,Charger,Accessories,East,2,24508,NetBanking,2082,49016
11866,2022-08-15 15:14:47.547924652,Smartphone,Mobiles,North,5,17745,UPI,1151,88725
11867,2022-08-15 18:09:46.897816300,Tablet,Accessories,South,2,47225,UPI,1933,94450
11868,2022-08-15 21:04:46.247707952,USB Cable,Electronics,South,1,6423,UPI,3587,6423
11869,2022-08-15 23:59:45.597599600,Headphones,Mobiles,West,1,6037,UPI,3272,6037
